Price,CrimeRate,SchoolRating
149241.5454,73.07,5.49
269009.5188,15.44,8.57
333735.1911,4.08,6.62
427831.505,66.43,6.08
245490.2744,42.58,6.75
608847.1727,6.65,7.44
286517.6173,78.04,3.55
593545.3229,28.39,9.34
295655.806,27.34,6.62
301531.291,15.56,9.18
210741.0948,43.36,7.71
347354.1662,11.45,2.2
278669.5552,52.36,6.16
477165.3027,25.92,10.0
232895.9821,38.95,5.7
286157.5785,54.33,9.77
281207.9236,26.89,8.24
353661.9706,9.15,10.0
381979.7939,52.83,5.48
471910.8547,49.24,4.75
219383.0633,45.84,6.27
383782.12,9.02,8.44
208066.991,58.14,4.39
361524.6245,66.91,6.72
659953.378,35.62,8.2
224359.4159,47.7,10.0
332770.3718,22.8,3.25
482770.4988,47.06,9.19
216370.6087,19.17,8.54
418251.3239,60.19,7.8
254496.9435,29.29,5.97
115019.541,31.82,6.3
100174.4082,34.01,4.65
347081.426,11.97,7.31
525363.0919,34.48,9.31
646044.7923,28.95,9.3
387011.2144,9.49,7.64
240366.07,14.23,4.53
501007.4446,49.12,5.71
281735.2741,39.37,9.86
136459.9782,21.18,6.84
620090.1414,15.01,10.0
273118.2426,60.72,4.44
153088.6481,62.82,6.02
466284.5385,7.56,8.82
347521.6518,7.6,7.16
97658.68326,51.1,5.69
450177.8117,9.1,7.8
107024.1718,9.25,6.43
310568.5287,15.58,5.79
231360.7667,13.57,5.03
387343.3414,22.15,7.66
381358.9809,5.85,7.5
143398.796,39.76,5.05
474627.2892,21.83,5.99
461259.7733,17.23,8.97
448211.1312,29.05,6.92
92938.70913,48.45,5.06
424157.0636,8.01,8.24
422702.956,22.1,7.3
153917.287,30.55,5.49
453381.6964,27.17,9.57
468387.3522,10.58,5.77
562257.4662,21.06,10.0
93232.90803,39.02,4.79
224747.4841,36.43,7.01
213545.5455,16.11,6.84
257575.6003,25.85,6.29
374394.5975,34.11,8.89
348708.1724,0.91,5.25
448917.0742,30.45,7.47
365297.3814,12.88,7.61
152757.5791,22.66,6.85
275840.3174,43.09,6.35
484933.0256,46.48,8.53
370321.2777,23.38,6.95
292786.7026,6.62,7.59
228894.6688,7.96,9.04
353073.7393,65.22,8.19
267446.7827,51.97,6.99
370271.3157,33.22,2.51
104158.8928,35.7,5.59
447877.4851,14.07,7.3
129900.059,26.15,5.94
340568.4586,17.54,7.62
450120.2274,30.8,7.17
114429.4825,40.94,4.06
104513.2586,46.86,4.8
324845.1451,43.69,5.56
117006.0878,69.75,6.29
381307.9566,44.11,8.15
115916.9002,6.72,6.92
242997.8024,43.1,8.32
395737.0034,65.43,7.31
441519.1742,37.06,9.28
310836.675,47.38,4.35
290953.5195,6.22,8.34
210357.1794,24.58,6.27
249026.8006,37.61,9.13
529933.9121,31.49,8.46
485007.0675,30.88,6.96
308251.633,58.5,10.0
562999.5872,20.35,9.25
340631.8618,31.73,5.76
523767.7046,24.76,9.13
126907.9817,59.28,5.82
146561.8749,64.32,3.76
343291.7696,7.99,5.82
290997.8478,27.69,7.08
380932.1843,24.98,6.12
242757.0393,29.73,5.97
509827.0368,54.64,8.86
472529.7265,24.71,6.37
274502.3597,43.19,5.31
132388.1021,31.39,2.59
404306.4957,62.6,7.16
329247.9503,67.23,8.31
334222.911,23.63,8.37
339524.9233,14.46,7.26
585368.7054,1.31,10.0
502126.3337,49.7,8.97
246889.3273,2.81,6.15
240660.9713,35.19,4.45
284932.3879,38.4,7.21
125238.514,23.94,8.75
214698.3418,35.63,8.9
382323.3238,10.05,6.21
553529.407,8.92,10.0
586566.5032,44.36,4.16
538563.3249,38.33,6.53
123248.2187,12.75,5.9
146166.2415,19.5,6.4
251505.5591,35.32,5.26
368115.7688,22.58,8.17
240192.4531,61.67,8.55
342235.6781,9.92,7.56
310011.5463,39.68,4.78
438073.2503,85.81,9.85
250129.0723,37.07,7.85
134947.6784,6.49,5.28
124403.889,45.26,1.97
440072.279,52.81,10.0
258582.6683,5.99,8.14
252517.6259,36.63,7.1
258512.2302,13.08,6.99
498653.2234,50.88,7.46
329619.015,2.35,9.77
279867.7461,37.44,5.75
323164.5796,30.08,6.28
403830.6891,9.02,9.21
215155.1638,55.56,6.73
261183.9614,26.35,7.63
227842.6556,44.77,6.32
197999.7267,29.77,7.54
176935.0647,19.91,5.11
108440.3348,31.93,6.66
299913.9487,68.64,7.91
249306.0817,18.96,7.75
250513.3016,23.32,3.08
762115.1725,34.89,9.54
329381.0779,30.18,5.05
200388.3774,7.39,7.78
409778.0401,35.74,6.53
413974.069,1.83,6.88
103526.004,45.34,2.81
257858.5181,34.41,5.88
232581.0797,21.61,6.15
190445.474,32.76,8.34
319907.6503,34.49,4.48
265244.4909,36.76,8.84
186239.1336,37.94,6.14
401616.0384,16.72,8.52
550806.2523,15.05,10.0
575483.7131,23.12,9.02
190496.3225,14.48,8.34
325511.0531,2.16,9.69
538782.9954,29.6,8.11
249095.1846,56.57,5.46
172778.1646,14.33,5.54
340874.8921,25.36,8.29
273342.7544,26.49,9.99
204548.7601,65.89,5.37
384459.5762,16.21,4.91
330214.4503,24.34,6.2
516493.2791,18.15,7.79
431148.7435,4.91,10.0
430033.2976,15.13,7.87
757606.1064,38.64,7.7
239682.4448,45.22,5.63
136788.5121,29.66,6.15
98929.34482,24.57,8.2
182808.4471,49.67,7.48
127334.7909,39.89,3.21
353948.1172,29.4,8.73
247148.1142,36.18,7.35
106924.3224,19.1,4.45
416945.0408,34.36,10.0
283082.2691,48.38,10.0
358917.8559,24.66,8.77
405354.2239,10.27,6.87
286151.1759,2.22,7.48
131566.7884,19.53,8.03
517182.0461,16.11,7.05
480393.3519,18.66,8.31
513018.4992,23.05,8.45
515607.6582,33.72,7.9
176927.042,39.64,4.95
358663.64,40.2,9.57
706219.0713,56.09,5.58
792894.9964,3.32,9.94
268209.7012,32.27,6.53
218544.7836,47.77,6.04
168317.69,36.93,4.09
267861.9687,27.77,7.5
507060.376,35.3,7.41
228252.0107,29.16,8.34
417763.8683,8.35,6.97
383041.2467,42.75,8.01
112542.6906,52.92,6.21
568980.2354,36.91,3.9
389326.1707,8.45,6.69
264831.5196,43.91,6.93
270249.3015,53.91,7.34
136396.0182,23.18,4.86
503860.9955,18.8,9.58
518778.2562,22.28,8.01
120926.3367,29.27,5.19
181831.7142,67.66,3.71
93305.58428,1.57,4.98
343331.3822,34.7,8.58
146723.0108,47.61,5.9
330790.1596,6.28,5.53
156967.4791,24.96,5.31
498276.9679,35.0,9.02
542380.0601,34.42,10.0
378672.5579,11.21,3.98
103964.3977,9.24,7.78
161625.0268,1.79,5.65
334002.7703,50.83,7.25
305688.4008,20.04,7.0
387905.4289,20.99,8.87
167472.0815,23.92,6.22
298909.3055,6.81,8.73
321947.5436,15.67,10.0
542981.5677,10.3,10.0
535154.4711,19.79,7.48
546651.7415,23.77,5.46
222960.7761,35.64,5.75
357079.6137,10.14,9.79
365333.5173,66.23,6.5
347310.3844,34.65,7.29
327888.4721,14.85,9.38
883958.615,60.23,9.34
191506.719,50.52,6.91
325744.8575,10.68,9.68
419930.8983,25.62,6.61
269009.2878,26.15,9.07
419274.0225,45.29,6.01
106297.8135,43.09,3.8
273234.9181,19.63,6.9
212650.92,46.06,7.39
265790.3215,34.01,6.72
518750.5255,60.97,9.23
384430.795,34.49,2.95
492276.2695,19.42,7.39
539096.1489,47.68,8.93
246079.8052,32.8,3.41
301378.5948,39.5,5.37
301380.6057,27.65,8.65
508327.047,43.37,8.57
295526.5491,25.08,7.48
371386.4164,12.23,8.62
262908.9842,27.62,8.7
187483.5506,46.43,6.41
286754.0923,39.49,9.97
111636.4294,32.25,7.44
191821.5281,7.03,7.74
196597.1681,35.37,4.2
320930.4065,32.89,3.21
481706.3547,32.58,7.63
560996.5578,6.45,8.81
381219.9857,9.47,7.55
233257.5243,41.07,7.84
499059.3625,38.93,4.32
356287.0826,61.01,8.09
228448.203,2.56,5.41
254961.9937,59.36,7.92
583770.1028,25.36,9.79
572351.0022,24.68,7.34
189805.7933,49.29,9.83
243453.1123,51.98,5.96
574331.2741,31.38,6.65
327234.4101,2.3,10.0
179351.7761,0.4,5.08
136659.4539,70.51,4.67
622140.9135,41.84,5.47
519792.0075,23.57,10.0
192613.5071,39.72,4.56
503886.0701,56.85,5.71
379823.6921,40.64,6.07
204157.2991,34.23,5.08
191119.5959,41.67,4.89
118272.4447,35.65,3.59
266981.4133,18.98,5.07
498000.8251,41.23,6.95
474375.6673,11.48,7.38
273656.1229,50.55,5.99
470067.4985,29.83,10.0
102367.7436,40.06,7.08
499211.8898,32.74,7.75
356002.4758,9.22,10.0
522910.3839,42.83,7.77
162292.7792,14.16,8.21
284968.1098,1.41,7.05
274730.4351,48.67,8.17
219396.4462,14.14,6.58
260091.1449,37.18,5.19
346110.3843,49.59,10.0
139974.2133,14.94,2.85
185140.7666,36.38,10.0
350600.5119,45.17,5.79
289564.8079,43.92,10.0
251560.2403,40.33,7.46
357035.4249,49.9,5.15
478614.6645,50.44,10.0
218691.7563,19.79,7.46
267725.9216,39.11,5.44
406482.6391,69.56,8.38
257001.1014,47.77,6.25
255783.5227,52.23,5.67
377279.207,33.14,8.03
217365.301,37.02,6.91
173949.9365,30.33,5.14
450940.4019,30.0,7.06
178030.8073,13.5,7.08
746628.1996,11.23,9.21
566129.1395,25.07,10.0
443389.278,41.27,8.96
228166.625,44.62,5.19
148678.0634,43.3,8.03
182149.6268,45.88,4.64
257960.063,7.52,9.15
168283.7713,60.08,4.79
322453.786,40.22,7.02
384186.1217,15.37,8.54
126288.3214,21.8,4.95
400168.3896,49.78,5.84
313587.7653,33.97,8.74
363913.0036,12.13,7.52
371438.5382,66.56,5.59
361201.223,10.65,7.61
169656.4261,31.68,5.87
159265.5551,17.59,7.28
122939.5759,42.87,5.83
518253.3659,11.62,9.5
272607.5873,64.08,8.47
159738.251,39.09,6.84
197259.9378,19.94,8.87
234473.6827,42.45,5.72
491275.8051,56.28,8.33
241167.3799,19.22,2.38
213808.0303,27.67,7.98
380442.7325,28.16,5.6
288566.7654,8.96,5.9
256411.2358,60.39,0.62
197207.6826,26.29,5.95
196579.568,38.5,8.88
488512.0736,11.32,7.98
347978.7027,63.91,5.53
135379.6073,3.62,6.92
426579.6287,8.62,9.46
200664.6325,56.66,6.89
342150.0252,19.93,7.14
354867.3422,27.97,5.13
397345.969,43.17,5.14
222967.9606,41.44,6.69
327067.025,30.53,7.35
460665.7046,30.89,9.13
248945.8748,9.56,2.03
374446.7031,21.85,7.25
367534.6529,43.4,9.81
360765.3965,31.7,7.36
154037.7848,37.55,5.56
148845.0637,4.44,8.68
313625.2758,19.82,8.5
559482.5761,70.56,8.79
396881.8974,32.61,6.6
146485.2203,35.36,6.59
137586.1798,11.24,4.76
248034.4002,2.27,7.38
192947.1811,33.17,2.27
232159.3765,20.37,5.25
236439.5814,29.92,7.75
705950.4528,49.04,10.0
184681.2764,30.58,4.24
131244.7598,22.59,6.89
185061.8277,14.31,5.07
255647.7753,53.94,6.86
115180.227,13.65,5.89
309291.2277,43.08,4.39
265452.2969,80.69,4.65
524952.7752,10.65,9.74
262278.879,48.2,6.87
214955.9156,35.71,5.55
229550.2489,44.41,10.0
218545.0964,4.31,4.73
352120.6362,35.67,6.0
144233.9454,33.86,7.06
409285.3193,23.84,10.0
260559.2202,8.18,8.32
145641.8528,34.47,1.21
260667.3151,43.02,8.29
152661.8792,42.13,4.09
89280.52796,51.91,2.45
409661.7901,8.02,9.63
250347.5042,54.0,6.32
314192.7979,49.6,3.78
157945.5228,34.79,7.06
171418.7756,20.11,7.2
376670.0437,41.79,8.97
111832.2326,76.85,1.98
560479.0962,36.79,6.05
318960.2502,6.43,8.16
752492.1903,6.83,9.66
658491.9519,17.59,9.09
360582.6831,2.57,8.94
198442.2318,52.13,8.07
233290.3505,11.06,6.27
311410.7473,65.44,10.0
279107.4169,52.4,10.0
257617.8489,49.62,4.59
443320.3326,39.09,10.0
319462.0467,18.5,8.02
271855.1818,2.82,9.11
242256.6414,9.75,4.87
285629.8997,58.39,6.8
309108.6326,72.9,5.13
156383.6703,0.47,7.3
197044.3929,29.04,6.68
624102.7058,38.53,6.37
194173.556,35.7,8.7
487047.1794,22.51,7.77
125451.6749,25.25,3.36
349328.3292,50.3,9.13
254220.8671,39.42,7.62
394669.1087,29.19,5.99
484182.6847,27.39,6.96
429835.6126,3.82,9.57
239748.4523,11.45,5.97
301692.7603,17.19,9.73
187676.757,59.12,4.45
359093.1204,17.43,7.39
214739.3865,13.97,6.3
418571.6063,51.53,7.63
134686.002,22.31,1.54
253414.7142,13.34,6.79
351656.8786,29.26,7.55
371066.234,34.81,3.36
360551.2605,44.55,7.82
659535.8009,44.52,8.75
147211.5983,30.77,5.96
453273.4861,2.8,7.89
339157.0087,29.77,6.48
294669.8888,27.56,10.0
462143.3224,49.74,8.59
380313.1506,48.73,5.78
143482.3805,10.84,8.12
116027.4198,39.02,8.59
488247.7457,8.29,8.43
137343.7992,36.13,1.34
308897.155,38.41,7.41
232974.9339,9.94,5.55
707838.9867,22.49,8.33
202859.6837,30.12,8.06
216824.1826,19.61,5.42
231368.8227,41.8,5.98
248833.4473,39.23,4.08
468762.634,22.3,6.98
326653.7474,48.61,8.49
98837.63349,24.53,7.37
264098.3392,12.95,8.61
402029.5958,27.12,9.72
416237.8512,21.01,5.69
361101.5661,26.86,10.0
372977.0263,31.92,6.08
172624.5777,48.09,3.95
142179.8808,17.49,5.26
417501.9437,4.15,9.14
364695.618,26.23,5.89
378924.1605,55.38,7.22
361328.3334,34.59,10.0
243166.5359,37.96,4.45
241318.3675,2.04,8.36
214878.8232,35.29,7.04
142999.6151,57.21,2.7
653150.7907,2.82,9.14
255996.8651,6.26,8.55
225891.6674,11.54,8.3
259098.5476,13.78,9.03
431107.0448,34.91,6.48
189604.2308,18.1,5.93
762685.9792,20.34,7.75
257395.0336,29.53,7.7
487725.8608,48.44,7.8
129221.7779,30.89,3.96
114322.0427,7.88,6.54
116389.6093,52.6,4.11
129359.9835,32.07,7.48
220347.0714,42.45,7.73
292801.6032,2.57,8.56
215651.3935,5.09,0.29
367447.8639,50.06,10.0
168709.8999,18.46,7.21
237392.0616,50.7,4.87
397769.4092,28.57,9.6
115823.421,60.92,4.77
161135.2004,42.66,4.71
513316.0016,27.46,10.0
273513.7158,5.26,9.26
134910.6406,7.85,6.3
365858.4583,40.04,4.75
211272.5621,45.95,9.23
108928.2486,4.04,4.1
300214.8036,8.36,5.27
168251.1936,22.5,4.98
168746.1723,47.71,7.01
267584.1455,22.97,10.0
149941.6077,21.06,7.16
102686.4687,14.54,4.64
118968.894,41.63,4.39
283060.7469,34.55,8.44
387918.9435,43.15,4.14
170832.8612,7.13,5.22
175313.6982,49.84,4.96
223043.4874,30.3,3.48
99267.04837,45.42,8.84
292748.9219,40.42,9.01
268212.9448,48.43,7.3
220514.6841,23.57,4.5
287671.3808,9.1,10.0
313223.53,33.45,8.92
523320.7973,54.28,10.0
547065.5475,61.24,10.0
264221.5762,35.35,10.0
377664.7339,32.96,7.75
380038.2127,6.38,8.39
121280.246,16.39,4.86
144202.7392,31.51,6.56
259399.4915,16.34,7.19
675518.3312,26.89,9.09
372219.1404,38.98,4.78
183793.3108,36.96,7.56
409313.7256,20.82,9.72
443378.8118,21.48,9.74
145596.9618,31.33,6.65
302981.5026,7.39,8.72
482233.8104,15.31,8.21
315406.1737,9.84,6.88
102571.8795,44.62,7.09
373096.9624,23.02,8.92
477409.4396,13.69,8.55
264441.7319,53.4,7.71
105964.3135,36.16,5.62
333958.8451,20.92,8.76
153387.2665,17.08,6.15
380018.3714,2.09,5.08
229955.6612,12.76,10.0
269827.6245,19.3,8.55
559609.2095,37.46,8.47
552185.9948,49.35,6.71
163088.29,24.57,6.96
485993.7025,12.71,10.0
278722.1254,18.81,8.96
245986.2987,39.64,5.9
300755.5043,11.33,6.79
335231.6833,39.14,6.49
324096.027,35.64,8.54
544311.6782,32.54,9.81
566227.9255,32.84,8.67
206403.4237,24.27,8.05
291765.9698,33.38,8.47
371840.909,23.59,7.46
207625.2917,26.16,6.97
328992.1202,41.49,8.1
227283.5277,10.89,4.9
837806.1976,27.31,9.73
281812.0299,38.1,5.3
414459.5702,49.96,9.87
141570.5959,40.47,3.42
150194.7528,18.97,10.0
247780.4737,23.16,6.22
311117.3515,11.65,9.67
288012.2965,44.94,7.33
286637.342,62.74,6.09
236938.4329,29.18,6.44
354322.8696,38.15,7.69
242627.3715,41.46,5.54
197471.5405,38.52,4.91
357064.8566,23.68,8.84
287895.6731,30.82,6.21
379439.6595,46.14,8.32
421913.6325,37.31,4.59
116678.9211,57.77,6.81
206005.8,24.28,9.33
287057.4606,45.8,6.19
91917.87657,21.91,4.8
128433.5857,34.43,7.33
530368.3448,42.77,3.14
225046.1016,35.53,6.38
261380.4163,43.32,5.66
282668.3447,21.49,8.89
336337.8924,47.49,5.72
214548.5399,56.05,5.26
228370.9642,55.23,5.33
424124.6825,26.33,9.88
151942.4139,2.73,6.56
133338.4679,22.59,9.14
284543.7516,38.59,5.94
270014.2551,44.32,7.21
201087.8037,4.05,8.6
668647.8979,21.66,7.15
123699.6303,24.11,7.56
157955.0427,31.65,5.54
301226.0367,5.77,8.22
242020.756,26.24,9.45
305843.0619,12.65,10.0
299140.8378,26.83,5.05
245648.5235,9.86,10.0
292148.551,22.98,4.5
251908.1907,29.86,8.28
181478.3887,1.46,6.4
378609.6357,33.38,10.0
479518.6635,25.55,5.92
238860.0183,49.36,3.05
679963.9132,41.8,9.81
300378.5553,31.82,7.98
313587.0135,4.07,9.09
275140.2195,16.78,6.39
306098.6227,11.17,10.0
419226.7295,13.18,6.82
385895.941,54.78,4.28
157001.7057,45.5,3.4
312782.5083,52.47,9.46
182677.8882,0.12,7.36
469660.4152,28.18,8.07
337103.3805,46.05,7.07
331801.1473,44.75,4.75
435240.8127,1.7,8.91
278686.3938,23.96,10.0
153992.6998,19.77,7.45
173992.9114,49.34,6.05
203691.3864,25.98,4.84
202583.5174,1.22,7.91
571770.6133,41.23,7.81
166443.2347,25.54,5.37
287733.2059,4.55,8.38
225900.6467,15.4,10.0
337752.827,9.91,10.0
220535.3979,10.52,7.4
89910.43313,14.47,8.18
180759.8499,3.71,9.72
177240.2426,42.85,5.93
155639.2817,34.96,6.18
718874.5015,44.5,7.1
225568.9205,9.61,4.83
107623.8968,39.43,3.57
138736.0991,35.23,4.67
374504.0333,71.45,10.0
244113.9497,45.07,9.15
354911.9709,44.41,7.07
191733.7849,12.29,3.95
198609.3865,49.05,3.33
391586.6612,30.64,7.51
251783.8961,31.09,3.48
223236.2557,16.84,6.42
256531.8918,37.43,6.85
123962.704,32.25,3.75
203461.3509,37.97,5.04
292366.4056,29.53,9.25
131753.1986,24.76,7.21
493676.5673,47.37,5.82
261391.6292,56.39,3.77
155586.0947,15.62,5.63
294936.6514,49.12,7.33
225473.7252,48.31,5.53
316262.8685,7.88,7.16
173457.2007,26.69,7.32
273348.2032,9.66,7.11
303706.2523,39.7,9.21
240955.9111,44.39,4.65
152213.1533,58.3,4.86
209444.539,27.25,6.15
304127.0367,78.07,9.98
144701.5746,33.65,8.44
106382.0395,68.87,3.31
238872.9863,12.95,5.71
342611.5057,12.15,8.3
115585.1555,4.14,4.6
418385.4546,14.76,8.37
208962.346,26.2,5.97
190929.7288,6.95,7.3
280106.8147,38.27,5.47
452288.5216,64.06,8.05
406167.87,67.91,4.58
414789.0218,33.98,6.81
238694.5995,32.65,6.14
268779.6379,28.49,8.11
543120.4207,35.18,9.22
625386.2148,24.56,8.99
314209.3173,31.69,3.93
765283.641,36.81,9.51
154621.59,39.89,5.08
127557.7162,34.01,4.69
300868.3153,34.97,8.07
408845.8492,32.58,8.21
685483.3011,15.72,8.41
290794.3398,54.87,1.57
188491.6851,21.14,3.13
195802.9462,13.12,6.38
231570.9801,35.31,6.87
316909.5352,6.47,5.4
96972.44843,0.61,4.52
278155.1053,31.38,6.26
254658.8327,14.72,5.14
228863.4452,35.62,8.64
278658.9998,13.16,7.95
372049.4141,32.48,9.94
507981.2627,39.68,9.28
143531.0914,19.4,5.98
389129.4108,30.83,6.96
341871.6704,61.97,10.0
348803.1786,9.35,6.24
194022.0792,17.65,7.01
188917.0239,50.51,7.08
257055.2759,17.61,7.54
275038.5107,23.31,6.44
529431.1245,34.18,7.42
320519.9801,28.83,5.85
117803.0106,34.63,6.53
488214.642,36.45,7.01
483438.0362,1.71,10.0
99853.44799,12.14,3.37
127798.6831,17.61,6.81
257070.3771,53.12,7.82
375958.5058,23.87,3.34
156171.1634,23.84,8.39
268339.2621,7.48,6.39
177035.7517,46.54,5.5
312489.6979,33.39,5.94
161529.1313,52.18,10.0
378370.4141,36.31,8.81
286895.6791,35.74,7.35
298431.5825,17.56,10.0
354546.9918,6.1,6.3
387469.6642,3.8,7.17
483718.5452,25.67,9.91
317104.3559,55.3,7.33
130804.6513,43.56,4.62
323022.2186,47.68,8.0
264295.7018,15.09,6.94
332166.2074,1.62,9.79
289804.9546,6.08,8.21
373373.1474,57.93,8.39
267549.2592,50.28,8.29
269419.3537,0.65,6.07
547127.7194,28.29,6.99
154724.0955,20.53,2.96
419388.5804,27.31,9.32
172428.9174,51.26,4.31
304463.4501,38.5,7.83
221057.889,38.75,10.0
209866.2322,40.06,6.35
392213.2671,13.92,6.09
280770.2438,66.5,7.63
243173.1802,35.52,6.19
375839.3966,56.27,6.17
548095.1998,21.64,9.03
264529.5677,50.77,8.34
622313.4809,41.46,8.2
373332.3341,66.9,6.68
320724.4831,56.71,5.79
188120.709,76.92,6.93
157667.7423,43.53,4.12
443302.0701,29.04,5.04
553902.1136,28.1,10.0
134259.7363,32.23,6.0
272324.5752,17.19,5.76
313336.8343,9.4,8.04
247876.0339,30.56,10.0
148674.4693,13.05,6.0
528857.2625,12.2,6.56
210450.8806,42.41,4.41
317819.7604,63.65,6.55
283593.8331,30.01,10.0
223723.5155,24.67,9.62
197997.101,13.4,9.52
367969.6697,17.32,8.06
127824.311,48.77,6.26
317634.0889,40.28,7.08
470218.5031,52.85,8.01
168641.6817,68.88,6.52
245250.8451,33.59,7.72
208455.2275,63.34,4.76
264828.2519,41.51,6.28
254573.7199,7.76,7.25
479562.0248,37.78,7.35
175759.5376,4.9,6.16
493358.2648,21.09,10.0
306825.0784,40.71,9.68
158687.2579,18.75,7.06
408102.7685,7.13,6.5
170322.2309,43.8,7.23
114263.3668,28.51,4.76
231333.2593,7.29,7.38
154994.5258,35.17,6.46
96879.55619,16.83,3.98
876062.3682,47.23,7.87
376348.9809,50.24,4.28
134713.424,30.65,1.31
364366.9774,40.24,5.44
459577.1829,15.47,8.11
114473.6565,37.95,7.07
212861.6656,21.64,9.04
317480.6157,18.86,6.18
320741.123,29.75,6.11
638951.9941,22.46,9.11
410038.7161,47.38,5.64
276857.2141,4.61,7.63
372258.5187,50.52,8.35
232685.5868,14.93,8.3
560155.638,34.74,5.25
121815.294,40.93,6.57
99924.2893,50.67,3.4
111848.1471,38.01,2.21
192649.9063,45.04,6.74
237342.1587,9.98,6.08
254493.4606,20.35,7.28
191694.2262,45.58,7.11
176480.6397,4.74,5.38
321152.9688,30.05,9.03
283758.8869,46.55,3.47
320569.0269,14.72,8.56
448203.1313,28.46,9.3
143643.5966,15.49,6.76
402228.346,30.67,5.5
376167.3388,14.21,6.63
432138.2935,36.4,8.85
438422.9176,51.99,7.9
264350.6073,51.66,5.59
301583.5697,13.7,9.77
188004.8544,11.38,6.13
706274.9596,46.44,9.54
525491.7565,24.95,8.04
436641.5751,5.06,9.67
271197.4971,1.63,2.53
235139.5085,53.22,7.83
354930.9638,26.82,6.21
189416.9866,50.77,5.55
127143.9214,26.91,4.82
148416.2628,6.6,6.06
182665.8412,39.22,6.02
293437.225,42.0,7.13
251684.8424,26.13,7.55
497007.6325,59.51,8.11
355808.5467,13.97,8.63
319753.5556,28.53,8.05
284888.1118,46.79,10.0
267057.6411,5.11,6.09
359740.2841,48.31,8.11
255864.0649,56.55,9.48
140619.4594,71.21,2.91
165472.5762,22.09,6.91
349899.8075,19.08,8.53
204927.6177,62.61,7.34
288967.6594,10.85,6.67
299742.1106,23.48,7.87
322160.5006,16.12,9.08
387216.5626,53.63,10.0
245663.2987,76.49,7.51
100313.3241,40.31,3.6
201806.9634,9.06,4.39
259240.2072,37.29,7.03
266242.4441,30.64,3.26
448315.3875,13.03,10.0
136165.008,18.23,6.1
374053.7945,2.53,5.62
554080.7887,8.96,9.0
338734.8157,15.84,8.41
151152.5158,30.11,6.2
237834.0921,43.09,6.7
365937.7664,0.97,7.02
115439.3901,37.57,9.15
182803.6484,46.24,6.83
552095.1351,27.24,6.71
509360.4471,47.8,5.72
316637.9282,41.24,2.9
153736.6301,42.7,4.41
529606.7556,29.26,1.51
605439.5907,41.18,7.46
269777.4651,45.06,9.17
177184.5331,38.38,4.06
326155.2744,52.85,8.19
183150.1299,27.25,5.58
204589.0233,33.49,7.26
486979.2979,40.03,7.5
256469.5086,23.06,8.65
229853.3099,10.75,5.42
288844.2969,93.99,6.85
551832.3252,33.99,5.74
171317.9705,17.89,7.24
264419.6829,37.73,4.75
153457.8801,13.54,5.31
365678.5358,29.63,7.58
657864.6024,22.68,8.59
527658.2448,53.96,3.56
131050.8324,12.47,9.2
237871.3158,18.7,3.73
272035.8033,45.66,6.48
174931.3019,39.1,4.25
163712.9443,20.05,7.22
221072.3475,17.99,6.22
98659.48993,28.98,5.79
120515.0697,51.95,6.11
324596.3112,35.37,8.66
697476.7486,27.68,8.27
231303.0824,35.32,4.78
204763.8543,65.68,7.8
204414.5727,0.17,6.17
114167.367,36.51,6.85
504948.6069,74.01,4.77
212222.81,1.26,8.46
165044.0344,3.27,5.22
197659.791,37.37,5.56
404050.905,34.88,10.0
256587.6562,49.39,4.48
517953.9197,8.67,9.93
257144.2688,54.61,4.71
255620.1138,22.42,9.76
660109.3536,13.63,8.38
191532.491,23.36,8.43
532866.3387,24.97,7.81
246476.0065,33.18,8.62
601712.3569,22.8,10.0
102478.8996,20.75,7.82
235222.632,71.65,5.29
180323.8538,53.19,6.08
124802.108,46.88,6.18
362651.1463,61.82,9.67
359000.7922,48.87,7.24
367459.4312,22.1,6.26
261716.701,50.91,6.59
616482.7778,7.78,9.89
403663.3192,1.57,7.53
197945.8787,4.72,7.99
244475.5565,33.6,2.85
306055.4089,19.12,6.5
149578.8484,59.13,5.07
259723.8412,60.5,5.02
173010.9685,32.92,3.83
376148.7559,8.19,6.63
182179.1184,23.75,6.48
101913.16,43.77,7.31
377464.8036,43.64,10.0
103809.7946,44.59,4.2
402358.3158,41.05,6.1
98839.17831,62.45,5.75
336680.2021,27.5,10.0
209259.0513,23.64,7.78
322956.9633,34.12,6.77
494547.4668,74.67,7.65
540583.1263,23.07,8.14
299025.9899,22.54,1.98
558102.6445,27.93,8.88
163579.3966,56.63,7.45
248472.5921,28.28,9.12
214948.975,2.96,5.91
429178.0547,14.04,8.04
246305.3703,43.64,7.26
539724.7337,38.81,8.32
288971.0843,17.37,3.45
191146.8081,55.28,5.93
347849.6113,54.04,4.13
400585.8474,35.03,6.89
165098.0202,1.42,8.37
429941.2795,34.81,5.05
351121.5052,44.12,4.35
138631.8265,39.89,4.11
417295.1059,24.5,10.0
372908.5072,32.51,9.15
285174.082,34.3,8.36
171185.4905,47.17,7.39
445004.1482,60.44,6.17
290146.0416,24.33,5.07
179611.3894,95.65,3.59
252608.5174,41.16,6.81
215193.788,59.31,7.19
226005.4513,69.62,10.0
215794.7062,52.6,7.16
315305.8611,22.51,6.36
114373.1507,22.54,6.81
420101.7661,0.73,9.82
317470.2329,56.6,6.04
168627.5022,29.4,8.36
178338.1723,59.53,5.16
511443.7364,34.96,8.36
